Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
10-03-2020,Iran,,8042,2731,291
11-03-2020,Iran,,9000,2959,354
12-03-2020,Iran,,10075,2959,429
13-03-2020,Iran,,11364,2959,514
14-03-2020,Iran,,12729,2959,611
15-03-2020,Iran,,13938,4590,724
16-03-2020,Iran,,14991,4590,853
17-03-2020,Iran,,16169,5389,988
18-03-2020,Iran,,17361,5389,1135
19-03-2020,Iran,,18407,5710,1284
20-03-2020,Iran,,19644,6745,1433
21-03-2020,Iran,,20610,7635,1556
22-03-2020,Iran,,21638,7931,1685
23-03-2020,Iran,,23049,7931,1812
24-03-2020,Iran,,24811,8913,1934
25-03-2020,Iran,,27017,9625,2077
26-03-2020,Iran,,29406,10457,2234
27-03-2020,Iran,,32332,11133,2378
28-03-2020,Iran,,35408,11679,2517
29-03-2020,Iran,,38309,12391,2640
30-03-2020,Iran,,41495,13911,2757
31-03-2020,Iran,,44605,14656,2898
01-04-2020,Iran,,47593,15473,3036
02-04-2020,Iran,,50468,16711,3160
03-04-2020,Iran,,53183,17935,3294
04-04-2020,Iran,,55743,19736,3452
05-04-2020,Iran,,58226,19736,3603
06-04-2020,Iran,,60500,24236,3739
07-04-2020,Iran,,62589,27039,3872
08-04-2020,Iran,,64586,29812,3993
09-04-2020,Iran,,66220,32309,4110
10-04-2020,Iran,,68192,35465,4232
11-04-2020,Iran,,70029,41947,4357
22-01-2020,Iraq,,0,0,0
23-01-2020,Iraq,,0,0,0
24-01-2020,Iraq,,0,0,0
25-01-2020,Iraq,,0,0,0
26-01-2020,Iraq,,0,0,0
27-01-2020,Iraq,,0,0,0
28-01-2020,Iraq,,0,0,0
29-01-2020,Iraq,,0,0,0
30-01-2020,Iraq,,0,0,0
31-01-2020,Iraq,,0,0,0
01-02-2020,Iraq,,0,0,0
02-02-2020,Iraq,,0,0,0
03-02-2020,Iraq,,0,0,0
04-02-2020,Iraq,,0,0,0
05-02-2020,Iraq,,0,0,0
06-02-2020,Iraq,,0,0,0
07-02-2020,Iraq,,0,0,0
08-02-2020,Iraq,,0,0,0
09-02-2020,Iraq,,0,0,0
10-02-2020,Iraq,,0,0,0
11-02-2020,Iraq,,0,0,0
12-02-2020,Iraq,,0,0,0
13-02-2020,Iraq,,0,0,0
14-02-2020,Iraq,,0,0,0
15-02-2020,Iraq,,0,0,0
16-02-2020,Iraq,,0,0,0
17-02-2020,Iraq,,0,0,0
18-02-2020,Iraq,,0,0,0
19-02-2020,Iraq,,0,0,0
20-02-2020,Iraq,,0,0,0
21-02-2020,Iraq,,0,0,0
22-02-2020,Iraq,,0,0,0
23-02-2020,Iraq,,0,0,0
24-02-2020,Iraq,,1,0,0
25-02-2020,Iraq,,1,0,0
26-02-2020,Iraq,,5,0,0
27-02-2020,Iraq,,7,0,0
28-02-2020,Iraq,,7,0,0
29-02-2020,Iraq,,13,0,0
01-03-2020,Iraq,,19,0,0
02-03-2020,Iraq,,26,0,0
03-03-2020,Iraq,,32,0,0
04-03-2020,Iraq,,35,0,2
05-03-2020,Iraq,,35,0,2
06-03-2020,Iraq,,40,0,3
07-03-2020,Iraq,,54,0,4
08-03-2020,Iraq,,60,0,6
09-03-2020,Iraq,,60,3,6
10-03-2020,Iraq,,71,3,7
11-03-2020,Iraq,,71,15,7
12-03-2020,Iraq,,71,15,8
13-03-2020,Iraq,,101,24,9
14-03-2020,Iraq,,110,26,10
15-03-2020,Iraq,,116,26,10
16-03-2020,Iraq,,124,26,10
17-03-2020,Iraq,,154,32,11
18-03-2020,Iraq,,164,43,12
19-03-2020,Iraq,,192,43,13
20-03-2020,Iraq,,208,49,17
21-03-2020,Iraq,,214,51,17
22-03-2020,Iraq,,233,57,20
23-03-2020,Iraq,,266,57,23
24-03-2020,Iraq,,316,75,27
25-03-2020,Iraq,,346,103,29
26-03-2020,Iraq,,382,105,36
27-03-2020,Iraq,,458,122,40
28-03-2020,Iraq,,506,131,42
29-03-2020,Iraq,,547,143,42
30-03-2020,Iraq,,630,152,46
31-03-2020,Iraq,,694,170,50
01-04-2020,Iraq,,728,182,52
02-04-2020,Iraq,,772,202,54
03-04-2020,Iraq,,820,226,54
04-04-2020,Iraq,,878,259,56
05-04-2020,Iraq,,961,279,61
06-04-2020,Iraq,,1031,344,64
07-04-2020,Iraq,,1122,373,65
08-04-2020,Iraq,,1202,452,69
09-04-2020,Iraq,,1232,496,69
10-04-2020,Iraq,,1279,550,70
11-04-2020,Iraq,,1318,601,72
22-01-2020,Ireland,,0,0,0
23-01-2020,Ireland,,0,0,0
24-01-2020,Ireland,,0,0,0
25-01-2020,Ireland,,0,0,0
26-01-2020,Ireland,,0,0,0
27-01-2020,Ireland,,0,0,0
28-01-2020,Ireland,,0,0,0
29-01-2020,Ireland,,0,0,0
30-01-2020,Ireland,,0,0,0
31-01-2020,Ireland,,0,0,0
01-02-2020,Ireland,,0,0,0
02-02-2020,Ireland,,0,0,0
03-02-2020,Ireland,,0,0,0
04-02-2020,Ireland,,0,0,0
05-02-2020,Ireland,,0,0,0
06-02-2020,Ireland,,0,0,0
07-02-2020,Ireland,,0,0,0
08-02-2020,Ireland,,0,0,0
09-02-2020,Ireland,,0,0,0
10-02-2020,Ireland,,0,0,0
11-02-2020,Ireland,,0,0,0
12-02-2020,Ireland,,0,0,0
13-02-2020,Ireland,,0,0,0
14-02-2020,Ireland,,0,0,0
15-02-2020,Ireland,,0,0,0
16-02-2020,Ireland,,0,0,0
17-02-2020,Ireland,,0,0,0
18-02-2020,Ireland,,0,0,0
19-02-2020,Ireland,,0,0,0
20-02-2020,Ireland,,0,0,0
21-02-2020,Ireland,,0,0,0
22-02-2020,Ireland,,0,0,0
23-02-2020,Ireland,,0,0,0
24-02-2020,Ireland,,0,0,0
25-02-2020,Ireland,,0,0,0
26-02-2020,Ireland,,0,0,0
27-02-2020,Ireland,,0,0,0
28-02-2020,Ireland,,0,0,0
29-02-2020,Ireland,,1,0,0
01-03-2020,Ireland,,1,0,0
02-03-2020,Ireland,,1,0,0
03-03-2020,Ireland,,2,0,0
04-03-2020,Ireland,,6,0,0
05-03-2020,Ireland,,6,0,0
06-03-2020,Ireland,,18,0,0
07-03-2020,Ireland,,18,0,0
08-03-2020,Ireland,,19,0,0
09-03-2020,Ireland,,21,0,0
10-03-2020,Ireland,,34,0,0
11-03-2020,Ireland,,43,0,1
12-03-2020,Ireland,,43,0,1
13-03-2020,Ireland,,90,0,1
14-03-2020,Ireland,,129,0,2
15-03-2020,Ireland,,129,0,2
16-03-2020,Ireland,,169,0,2
17-03-2020,Ireland,,223,5,2
18-03-2020,Ireland,,292,5,2
19-03-2020,Ireland,,557,5,3
20-03-2020,Ireland,,683,5,3
21-03-2020,Ireland,,785,5,3
22-03-2020,Ireland,,906,5,4
23-03-2020,Ireland,,1125,5,6
24-03-2020,Ireland,,1329,5,7
25-03-2020,Ireland,,1564,5,9
26-03-2020,Ireland,,1819,5,19
27-03-2020,Ireland,,2121,5,22
28-03-2020,Ireland,,2415,5,36
29-03-2020,Ireland,,2615,5,46
30-03-2020,Ireland,,2910,5,54
31-03-2020,Ireland,,3235,5,71
01-04-2020,Ireland,,3447,5,85
02-04-2020,Ireland,,3849,5,98
03-04-2020,Ireland,,4273,5,120
04-04-2020,Ireland,,4604,25,137
05-04-2020,Ireland,,4994,25,158
06-04-2020,Ireland,,5364,25,174
07-04-2020,Ireland,,5709,25,210
08-04-2020,Ireland,,6074,25,235
09-04-2020,Ireland,,6574,25,263
10-04-2020,Ireland,,8089,25,287
11-04-2020,Ireland,,8928,25,320
22-01-2020,Israel,,0,0,0
23-01-2020,Israel,,0,0,0
24-01-2020,Israel,,0,0,0
25-01-2020,Israel,,0,0,0
26-01-2020,Israel,,0,0,0
27-01-2020,Israel,,0,0,0
28-01-2020,Israel,,0,0,0
29-01-2020,Israel,,0,0,0
30-01-2020,Israel,,0,0,0
31-01-2020,Israel,,0,0,0
01-02-2020,Israel,,0,0,0
02-02-2020,Israel,,0,0,0
03-02-2020,Israel,,0,0,0
04-02-2020,Israel,,0,0,0
05-02-2020,Israel,,0,0,0
06-02-2020,Israel,,0,0,0
07-02-2020,Israel,,0,0,0
08-02-2020,Israel,,0,0,0
09-02-2020,Israel,,0,0,0
10-02-2020,Israel,,0,0,0
11-02-2020,Israel,,0,0,0
12-02-2020,Israel,,0,0,0
13-02-2020,Israel,,0,0,0
14-02-2020,Israel,,0,0,0
15-02-2020,Israel,,0,0,0
16-02-2020,Israel,,0,0,0
17-02-2020,Israel,,0,0,0
18-02-2020,Israel,,0,0,0
19-02-2020,Israel,,0,0,0
20-02-2020,Israel,,0,0,0
21-02-2020,Israel,,1,0,0
22-02-2020,Israel,,1,0,0
23-02-2020,Israel,,1,0,0
24-02-2020,Israel,,1,0,0
25-02-2020,Israel,,1,0,0
26-02-2020,Israel,,2,0,0
27-02-2020,Israel,,3,1,0
28-02-2020,Israel,,4,1,0
29-02-2020,Israel,,7,1,0
01-03-2020,Israel,,10,1,0
02-03-2020,Israel,,10,1,0
03-03-2020,Israel,,12,1,0
04-03-2020,Israel,,15,1,0
05-03-2020,Israel,,20,1,0
06-03-2020,Israel,,37,2,0
07-03-2020,Israel,,43,2,0
08-03-2020,Israel,,61,2,0
09-03-2020,Israel,,61,2,0
10-03-2020,Israel,,75,4,0
11-03-2020,Israel,,79,4,0
12-03-2020,Israel,,100,4,0
13-03-2020,Israel,,126,4,0
14-03-2020,Israel,,155,4,0
15-03-2020,Israel,,213,4,0
16-03-2020,Israel,,218,4,0
17-03-2020,Israel,,250,11,0
18-03-2020,Israel,,304,11,0
19-03-2020,Israel,,427,11,0
20-03-2020,Israel,,529,14,0
21-03-2020,Israel,,712,36,1
22-03-2020,Israel,,883,37,1
23-03-2020,Israel,,1071,37,1
24-03-2020,Israel,,1238,53,3
25-03-2020,Israel,,2369,58,5
26-03-2020,Israel,,2693,68,8
27-03-2020,Israel,,3035,79,12
28-03-2020,Israel,,3619,89,12
29-03-2020,Israel,,4247,132,15
30-03-2020,Israel,,4695,161,16
31-03-2020,Israel,,5358,224,20
01-04-2020,Israel,,6092,241,26
02-04-2020,Israel,,6857,338,36
03-04-2020,Israel,,7428,403,40
04-04-2020,Israel,,7851,427,44
05-04-2020,Israel,,8430,477,49
06-04-2020,Israel,,8904,585,57
07-04-2020,Israel,,9248,770,65
08-04-2020,Israel,,9404,801,73
09-04-2020,Israel,,9968,1011,86
10-04-2020,Israel,,10408,1183,95
11-04-2020,Israel,,10743,1341,101
22-01-2020,Italy,,0,0,0
23-01-2020,Italy,,0,0,0
24-01-2020,Italy,,0,0,0
25-01-2020,Italy,,0,0,0
26-01-2020,Italy,,0,0,0
27-01-2020,Italy,,0,0,0
28-01-2020,Italy,,0,0,0
29-01-2020,Italy,,0,0,0
30-01-2020,Italy,,0,0,0
31-01-2020,Italy,,2,0,0
01-02-2020,Italy,,2,0,0
02-02-2020,Italy,,2,0,0
03-02-2020,Italy,,2,0,0
04-02-2020,Italy,,2,0,0
05-02-2020,Italy,,2,0,0
06-02-2020,Italy,,2,0,0
07-02-2020,Italy,,3,0,0
08-02-2020,Italy,,3,0,0
09-02-2020,Italy,,3,0,0
10-02-2020,Italy,,3,0,0
11-02-2020,Italy,,3,0,0
12-02-2020,Italy,,3,0,0
13-02-2020,Italy,,3,0,0
14-02-2020,Italy,,3,0,0
15-02-2020,Italy,,3,0,0
16-02-2020,Italy,,3,0,0
17-02-2020,Italy,,3,0,0
18-02-2020,Italy,,3,0,0
19-02-2020,Italy,,3,0,0
20-02-2020,Italy,,3,0,0
21-02-2020,Italy,,20,0,1
22-02-2020,Italy,,62,1,2
23-02-2020,Italy,,155,2,3
24-02-2020,Italy,,229,1,7
25-02-2020,Italy,,322,1,10
26-02-2020,Italy,,453,3,12
27-02-2020,Italy,,655,45,17
28-02-2020,Italy,,888,46,21
29-02-2020,Italy,,1128,46,29
01-03-2020,Italy,,1694,83,34
02-03-2020,Italy,,2036,149,52
03-03-2020,Italy,,2502,160,79
04-03-2020,Italy,,3089,276,107
05-03-2020,Italy,,3858,414,148
06-03-2020,Italy,,4636,523,197
07-03-2020,Italy,,5883,589,233
08-03-2020,Italy,,7375,622,366
09-03-2020,Italy,,9172,724,463
10-03-2020,Italy,,10149,724,631
11-03-2020,Italy,,12462,1045,827
12-03-2020,Italy,,12462,1045,827
13-03-2020,Italy,,17660,1439,1266
14-03-2020,Italy,,21157,1966,1441
15-03-2020,Italy,,24747,2335,1809
16-03-2020,Italy,,27980,2749,2158
17-03-2020,Italy,,31506,2941,2503
18-03-2020,Italy,,35713,4025,2978
19-03-2020,Italy,,41035,4440,3405
20-03-2020,Italy,,47021,4440,4032
21-03-2020,Italy,,53578,6072,4825
22-03-2020,Italy,,59138,7024,5476
23-03-2020,Italy,,63927,7024,6077
24-03-2020,Italy,,69176,8326,6820
25-03-2020,Italy,,74386,9362,7503
26-03-2020,Italy,,80589,10361,8215
27-03-2020,Italy,,86498,10950,9134
28-03-2020,Italy,,92472,12384,10023
29-03-2020,Italy,,97689,13030,10779
30-03-2020,Italy,,101739,14620,11591
31-03-2020,Italy,,105792,15729,12428
01-04-2020,Italy,,110574,16847,13155
02-04-2020,Italy,,115242,18278,13915
03-04-2020,Italy,,119827,19758,14681
04-04-2020,Italy,,124632,20996,15362
05-04-2020,Italy,,128948,21815,15887
06-04-2020,Italy,,132547,22837,16523
07-04-2020,Italy,,135586,24392,17127
08-04-2020,Italy,,139422,26491,17669
09-04-2020,Italy,,143626,28470,18279
10-04-2020,Italy,,147577,30455,18849
11-04-2020,Italy,,152271,32534,19468
22-01-2020,Jamaica,,0,0,0
23-01-2020,Jamaica,,0,0,0
24-01-2020,Jamaica,,0,0,0
25-01-2020,Jamaica,,0,0,0
26-01-2020,Jamaica,,0,0,0
27-01-2020,Jamaica,,0,0,0
28-01-2020,Jamaica,,0,0,0
29-01-2020,Jamaica,,0,0,0
30-01-2020,Jamaica,,0,0,0
31-01-2020,Jamaica,,0,0,0
01-02-2020,Jamaica,,0,0,0
02-02-2020,Jamaica,,0,0,0
03-02-2020,Jamaica,,0,0,0
04-02-2020,Jamaica,,0,0,0
05-02-2020,Jamaica,,0,0,0
06-02-2020,Jamaica,,0,0,0
07-02-2020,Jamaica,,0,0,0
08-02-2020,Jamaica,,0,0,0
09-02-2020,Jamaica,,0,0,0
10-02-2020,Jamaica,,0,0,0
11-02-2020,Jamaica,,0,0,0
12-02-2020,Jamaica,,0,0,0
13-02-2020,Jamaica,,0,0,0
14-02-2020,Jamaica,,0,0,0
15-02-2020,Jamaica,,0,0,0
16-02-2020,Jamaica,,0,0,0
17-02-2020,Jamaica,,0,0,0
18-02-2020,Jamaica,,0,0,0
19-02-2020,Jamaica,,0,0,0
20-02-2020,Jamaica,,0,0,0
21-02-2020,Jamaica,,0,0,0
22-02-2020,Jamaica,,0,0,0
23-02-2020,Jamaica,,0,0,0
24-02-2020,Jamaica,,0,0,0
25-02-2020,Jamaica,,0,0,0
26-02-2020,Jamaica,,0,0,0
27-02-2020,Jamaica,,0,0,0
28-02-2020,Jamaica,,0,0,0
29-02-2020,Jamaica,,0,0,0
01-03-2020,Jamaica,,0,0,0
02-03-2020,Jamaica,,0,0,0
03-03-2020,Jamaica,,0,0,0
04-03-2020,Jamaica,,0,0,0
05-03-2020,Jamaica,,0,0,0
06-03-2020,Jamaica,,0,0,0
07-03-2020,Jamaica,,0,0,0
08-03-2020,Jamaica,,0,0,0
09-03-2020,Jamaica,,0,0,0
10-03-2020,Jamaica,,0,0,0
11-03-2020,Jamaica,,1,0,0
12-03-2020,Jamaica,,2,0,0
13-03-2020,Jamaica,,8,0,0
14-03-2020,Jamaica,,8,0,0
15-03-2020,Jamaica,,10,0,0
16-03-2020,Jamaica,,10,2,0
17-03-2020,Jamaica,,12,2,0
18-03-2020,Jamaica,,13,2,0
19-03-2020,Jamaica,,15,2,1
20-03-2020,Jamaica,,16,2,1
21-03-2020,Jamaica,,16,2,1
22-03-2020,Jamaica,,19,2,1
23-03-2020,Jamaica,,19,2,1
24-03-2020,Jamaica,,21,2,1
25-03-2020,Jamaica,,26,2,1
26-03-2020,Jamaica,,26,2,1
27-03-2020,Jamaica,,26,2,1
28-03-2020,Jamaica,,30,2,1
29-03-2020,Jamaica,,32,2,1
30-03-2020,Jamaica,,36,2,1
31-03-2020,Jamaica,,36,2,1
01-04-2020,Jamaica,,44,2,3
02-04-2020,Jamaica,,47,2,3
03-04-2020,Jamaica,,47,2,3
04-04-2020,Jamaica,,53,7,3
05-04-2020,Jamaica,,58,8,3
06-04-2020,Jamaica,,58,8,3
07-04-2020,Jamaica,,63,8,3
08-04-2020,Jamaica,,63,10,4
09-04-2020,Jamaica,,63,12,4
10-04-2020,Jamaica,,63,13,4
11-04-2020,Jamaica,,65,13,4
22-01-2020,Japan,,2,0,0
23-01-2020,Japan,,2,0,0
24-01-2020,Japan,,2,0,0
25-01-2020,Japan,,2,0,0
26-01-2020,Japan,,4,1,0
27-01-2020,Japan,,4,1,0
28-01-2020,Japan,,7,1,0
29-01-2020,Japan,,7,1,0
30-01-2020,Japan,,11,1,0
31-01-2020,Japan,,15,1,0
01-02-2020,Japan,,20,1,0
02-02-2020,Japan,,20,1,0
03-02-2020,Japan,,20,1,0
04-02-2020,Japan,,22,1,0
05-02-2020,Japan,,22,1,0
06-02-2020,Japan,,22,1,0
07-02-2020,Japan,,25,1,0
08-02-2020,Japan,,25,1,0
09-02-2020,Japan,,26,1,0
10-02-2020,Japan,,26,4,0
11-02-2020,Japan,,26,9,0
12-02-2020,Japan,,28,9,0
13-02-2020,Japan,,28,9,1
14-02-2020,Japan,,29,9,1
15-02-2020,Japan,,43,12,1
16-02-2020,Japan,,59,12,1
17-02-2020,Japan,,66,12,1
18-02-2020,Japan,,74,13,1
19-02-2020,Japan,,84,18,1
20-02-2020,Japan,,94,18,1
21-02-2020,Japan,,105,22,1
22-02-2020,Japan,,122,22,1
23-02-2020,Japan,,147,22,1
24-02-2020,Japan,,159,22,1
25-02-2020,Japan,,170,22,1
26-02-2020,Japan,,189,22,2
27-02-2020,Japan,,214,22,4
28-02-2020,Japan,,228,22,4
29-02-2020,Japan,,241,32,5
01-03-2020,Japan,,256,32,6
02-03-2020,Japan,,274,32,6
03-03-2020,Japan,,293,43,6
04-03-2020,Japan,,331,43,6
05-03-2020,Japan,,360,43,6
06-03-2020,Japan,,420,46,6
07-03-2020,Japan,,461,76,6
08-03-2020,Japan,,502,76,6
09-03-2020,Japan,,511,76,10
10-03-2020,Japan,,581,101,10
11-03-2020,Japan,,639,118,15
12-03-2020,Japan,,639,118,16
13-03-2020,Japan,,701,118,19
14-03-2020,Japan,,773,118,22
15-03-2020,Japan,,839,118,22
16-03-2020,Japan,,839,144,27
17-03-2020,Japan,,878,144,29
18-03-2020,Japan,,889,144,29
19-03-2020,Japan,,924,150,29
20-03-2020,Japan,,963,191,33
21-03-2020,Japan,,1007,232,35
22-03-2020,Japan,,1101,235,41
23-03-2020,Japan,,1128,235,42
24-03-2020,Japan,,1193,285,43
25-03-2020,Japan,,1307,310,45
26-03-2020,Japan,,1387,359,47
27-03-2020,Japan,,1468,372,49
28-03-2020,Japan,,1693,404,52
29-03-2020,Japan,,1866,424,54
30-03-2020,Japan,,1866,424,54
31-03-2020,Japan,,1953,424,56
01-04-2020,Japan,,2178,472,57
02-04-2020,Japan,,2495,472,62
03-04-2020,Japan,,2617,514,63
04-04-2020,Japan,,3139,514,77
05-04-2020,Japan,,3139,514,77
06-04-2020,Japan,,3654,575,85
07-04-2020,Japan,,3906,592,92
08-04-2020,Japan,,4257,622,93
09-04-2020,Japan,,4667,632,94
10-04-2020,Japan,,5530,685,99
11-04-2020,Japan,,6005,762,99
22-01-2020,Jordan,,0,0,0
23-01-2020,Jordan,,0,0,0
24-01-2020,Jordan,,0,0,0
25-01-2020,Jordan,,0,0,0
26-01-2020,Jordan,,0,0,0
27-01-2020,Jordan,,0,0,0
28-01-2020,Jordan,,0,0,0
29-01-2020,Jordan,,0,0,0
30-01-2020,Jordan,,0,0,0
31-01-2020,Jordan,,0,0,0
01-02-2020,Jordan,,0,0,0
02-02-2020,Jordan,,0,0,0
03-02-2020,Jordan,,0,0,0
04-02-2020,Jordan,,0,0,0
05-02-2020,Jordan,,0,0,0
06-02-2020,Jordan,,0,0,0
07-02-2020,Jordan,,0,0,0
08-02-2020,Jordan,,0,0,0
09-02-2020,Jordan,,0,0,0
10-02-2020,Jordan,,0,0,0
11-02-2020,Jordan,,0,0,0
12-02-2020,Jordan,,0,0,0
13-02-2020,Jordan,,0,0,0
14-02-2020,Jordan,,0,0,0
15-02-2020,Jordan,,0,0,0
16-02-2020,Jordan,,0,0,0
17-02-2020,Jordan,,0,0,0
18-02-2020,Jordan,,0,0,0
19-02-2020,Jordan,,0,0,0
20-02-2020,Jordan,,0,0,0
21-02-2020,Jordan,,0,0,0
22-02-2020,Jordan,,0,0,0
23-02-2020,Jordan,,0,0,0
24-02-2020,Jordan,,0,0,0
25-02-2020,Jordan,,0,0,0
26-02-2020,Jordan,,0,0,0
27-02-2020,Jordan,,0,0,0
28-02-2020,Jordan,,0,0,0
29-02-2020,Jordan,,0,0,0
01-03-2020,Jordan,,0,0,0
02-03-2020,Jordan,,0,0,0
03-03-2020,Jordan,,1,0,0
04-03-2020,Jordan,,1,0,0
05-03-2020,Jordan,,1,0,0
06-03-2020,Jordan,,1,0,0
07-03-2020,Jordan,,1,0,0
08-03-2020,Jordan,,1,0,0
09-03-2020,Jordan,,1,0,0
10-03-2020,Jordan,,1,0,0
11-03-2020,Jordan,,1,0,0
12-03-2020,Jordan,,1,0,0
13-03-2020,Jordan,,1,1,0
14-03-2020,Jordan,,1,1,0
15-03-2020,Jordan,,8,1,0
16-03-2020,Jordan,,17,1,0
17-03-2020,Jordan,,34,1,0
18-03-2020,Jordan,,52,1,0
19-03-2020,Jordan,,69,1,0
20-03-2020,Jordan,,85,1,0
21-03-2020,Jordan,,85,1,0
22-03-2020,Jordan,,112,1,0
23-03-2020,Jordan,,127,1,0
24-03-2020,Jordan,,154,1,0
25-03-2020,Jordan,,172,1,0
26-03-2020,Jordan,,212,1,0
27-03-2020,Jordan,,235,18,1
28-03-2020,Jordan,,246,18,1
29-03-2020,Jordan,,259,18,3
30-03-2020,Jordan,,268,26,5
31-03-2020,Jordan,,274,30,5
01-04-2020,Jordan,,278,36,5
02-04-2020,Jordan,,299,45,5
03-04-2020,Jordan,,310,58,5
04-04-2020,Jordan,,323,74,5
05-04-2020,Jordan,,345,110,5
06-04-2020,Jordan,,349,126,6
07-04-2020,Jordan,,353,138,6
08-04-2020,Jordan,,358,150,6
09-04-2020,Jordan,,372,161,7
10-04-2020,Jordan,,372,170,7
11-04-2020,Jordan,,381,177,7
22-01-2020,Kazakhstan,,0,0,0
23-01-2020,Kazakhstan,,0,0,0
24-01-2020,Kazakhstan,,0,0,0
25-01-2020,Kazakhstan,,0,0,0
26-01-2020,Kazakhstan,,0,0,0
27-01-2020,Kazakhstan,,0,0,0
28-01-2020,Kazakhstan,,0,0,0
29-01-2020,Kazakhstan,,0,0,0
30-01-2020,Kazakhstan,,0,0,0
31-01-2020,Kazakhstan,,0,0,0
01-02-2020,Kazakhstan,,0,0,0
02-02-2020,Kazakhstan,,0,0,0
03-02-2020,Kazakhstan,,0,0,0
04-02-2020,Kazakhstan,,0,0,0
05-02-2020,Kazakhstan,,0,0,0
06-02-2020,Kazakhstan,,0,0,0
07-02-2020,Kazakhstan,,0,0,0
08-02-2020,Kazakhstan,,0,0,0
09-02-2020,Kazakhstan,,0,0,0
10-02-2020,Kazakhstan,,0,0,0
11-02-2020,Kazakhstan,,0,0,0
12-02-2020,Kazakhstan,,0,0,0
13-02-2020,Kazakhstan,,0,0,0
14-02-2020,Kazakhstan,,0,0,0
15-02-2020,Kazakhstan,,0,0,0
16-02-2020,Kazakhstan,,0,0,0
17-02-2020,Kazakhstan,,0,0,0
18-02-2020,Kazakhstan,,0,0,0
19-02-2020,Kazakhstan,,0,0,0
20-02-2020,Kazakhstan,,0,0,0
21-02-2020,Kazakhstan,,0,0,0
22-02-2020,Kazakhstan,,0,0,0
23-02-2020,Kazakhstan,,0,0,0
24-02-2020,Kazakhstan,,0,0,0
25-02-2020,Kazakhstan,,0,0,0
26-02-2020,Kazakhstan,,0,0,0
27-02-2020,Kazakhstan,,0,0,0
28-02-2020,Kazakhstan,,0,0,0
29-02-2020,Kazakhstan,,0,0,0
01-03-2020,Kazakhstan,,0,0,0
02-03-2020,Kazakhstan,,0,0,0
03-03-2020,Kazakhstan,,0,0,0
04-03-2020,Kazakhstan,,0,0,0
05-03-2020,Kazakhstan,,0,0,0
06-03-2020,Kazakhstan,,0,0,0
07-03-2020,Kazakhstan,,0,0,0
08-03-2020,Kazakhstan,,0,0,0
09-03-2020,Kazakhstan,,0,0,0
10-03-2020,Kazakhstan,,0,0,0
11-03-2020,Kazakhstan,,0,0,0
12-03-2020,Kazakhstan,,0,0,0
13-03-2020,Kazakhstan,,4,0,0
14-03-2020,Kazakhstan,,6,0,0
15-03-2020,Kazakhstan,,9,0,0
16-03-2020,Kazakhstan,,10,0,0
17-03-2020,Kazakhstan,,33,0,0
18-03-2020,Kazakhstan,,35,0,0
19-03-2020,Kazakhstan,,44,0,0
20-03-2020,Kazakhstan,,49,0,3
21-03-2020,Kazakhstan,,53,0,0
22-03-2020,Kazakhstan,,60,0,0
23-03-2020,Kazakhstan,,62,0,0
24-03-2020,Kazakhstan,,72,0,0
25-03-2020,Kazakhstan,,81,0,0
26-03-2020,Kazakhstan,,111,2,1
27-03-2020,Kazakhstan,,150,3,1
28-03-2020,Kazakhstan,,228,16,1
29-03-2020,Kazakhstan,,284,20,1
30-03-2020,Kazakhstan,,302,21,1
31-03-2020,Kazakhstan,,343,24,2
01-04-2020,Kazakhstan,,380,26,3
02-04-2020,Kazakhstan,,435,27,3
03-04-2020,Kazakhstan,,464,29,6
04-04-2020,Kazakhstan,,531,36,5
05-04-2020,Kazakhstan,,584,42,6
06-04-2020,Kazakhstan,,662,46,6
07-04-2020,Kazakhstan,,697,51,6
08-04-2020,Kazakhstan,,727,54,7
09-04-2020,Kazakhstan,,781,60,8
10-04-2020,Kazakhstan,,812,64,10
11-04-2020,Kazakhstan,,865,81,10
22-01-2020,Kenya,,0,0,0
23-01-2020,Kenya,,0,0,0
24-01-2020,Kenya,,0,0,0
25-01-2020,Kenya,,0,0,0
26-01-2020,Kenya,,0,0,0
27-01-2020,Kenya,,0,0,0
28-01-2020,Kenya,,0,0,0
29-01-2020,Kenya,,0,0,0
30-01-2020,Kenya,,0,0,0
31-01-2020,Kenya,,0,0,0
01-02-2020,Kenya,,0,0,0
02-02-2020,Kenya,,0,0,0
03-02-2020,Kenya,,0,0,0
04-02-2020,Kenya,,0,0,0
05-02-2020,Kenya,,0,0,0
06-02-2020,Kenya,,0,0,0
07-02-2020,Kenya,,0,0,0
08-02-2020,Kenya,,0,0,0
09-02-2020,Kenya,,0,0,0
10-02-2020,Kenya,,0,0,0
11-02-2020,Kenya,,0,0,0
12-02-2020,Kenya,,0,0,0
13-02-2020,Kenya,,0,0,0
14-02-2020,Kenya,,0,0,0
15-02-2020,Kenya,,0,0,0
16-02-2020,Kenya,,0,0,0
17-02-2020,Kenya,,0,0,0
18-02-2020,Kenya,,0,0,0
19-02-2020,Kenya,,0,0,0
20-02-2020,Kenya,,0,0,0
21-02-2020,Kenya,,0,0,0
22-02-2020,Kenya,,0,0,0
23-02-2020,Kenya,,0,0,0
24-02-2020,Kenya,,0,0,0
25-02-2020,Kenya,,0,0,0
26-02-2020,Kenya,,0,0,0
27-02-2020,Kenya,,0,0,0
